User_ID,Signup_Date,Subscription_Plan,Monthly_Fee,Country,Device_Type,Last_Login_Date,Status,Total_Logins,Revenue
U05811,26-11-2024,Basic,499,UK,Tablet,04-05-2025,Churned,140,7984
U05812,06-08-2025,Premium,999,UK,Mobile,07-08-2025,Active,20,14985
U05813,24-09-2024,Basic,499,USA,Laptop,14-10-2024,Churned,209,8483
U05814,06-05-2025,Premium,999,India,Laptop,29-10-2025,Active,234,7992
U05815,21-04-2025,Premium,999,USA,Mobile,27-06-2025,Active,88,23976
U05816,27-01-2024,Premium,999,USA,Tablet,01-04-2024,Active,108,9990
U05817,04-05-2025,Basic,499,UK,Mobile,11-08-2025,Active,245,2994
U05818,18-02-2024,Enterprise,1999,India,Laptop,27-04-2024,Active,166,27986
U05819,06-03-2025,Premium,999,Canada,Tablet,05-04-2025,Active,190,999
U05820,03-10-2025,Basic,499,Singapore,Mobile,22-12-2025,Active,160,1996
U05821,06-03-2024,Basic,499,Canada,Laptop,02-09-2024,Active,165,998
U05822,10-01-2024,Basic,499,UK,Tablet,19-03-2024,Churned,117,1497
U05823,10-01-2024,Basic,499,Australia,Mobile,01-04-2024,Churned,5,2495
U05824,24-03-2024,Basic,499,USA,Laptop,29-05-2024,Active,199,998
U05825,18-06-2024,Basic,499,USA,Tablet,04-11-2024,Churned,111,8483
U05826,16-05-2024,Basic,499,UK,Tablet,05-10-2024,Active,105,1497
U05827,23-09-2025,Basic,499,Germany,Laptop,03-10-2025,Active,222,7485
U05828,24-01-2025,Premium,999,USA,Mobile,20-05-2025,Churned,134,8991
U05829,04-03-2024,Premium,999,USA,Laptop,15-05-2024,Active,219,8991
U05830,05-02-2025,Basic,499,Australia,Tablet,11-06-2025,Active,48,3992
U05831,09-03-2025,Basic,499,Germany,Tablet,05-08-2025,Churned,99,2994
U05832,25-11-2024,Premium,999,UK,Tablet,28-04-2025,Active,74,14985
U05833,26-04-2025,Premium,999,Germany,Mobile,30-08-2025,Active,184,19980
U05834,30-08-2025,Basic,499,Canada,Tablet,05-01-2026,Active,127,9481
U05835,07-09-2025,Premium,999,Canada,Mobile,31-10-2025,Churned,104,14985
U05836,25-04-2025,Basic,499,USA,Tablet,06-05-2025,Active,99,9481
U05837,06-10-2024,Premium,999,Singapore,Mobile,27-12-2024,Active,6,8991
U05838,06-08-2025,Basic,499,Singapore,Mobile,26-11-2025,Active,194,499
U05839,27-06-2025,Basic,499,Canada,Laptop,10-10-2025,Active,163,10479
U05840,16-01-2024,Premium,999,Canada,Laptop,17-04-2024,Active,83,21978
U05841,18-01-2024,Enterprise,1999,India,Mobile,08-02-2024,Active,209,11994
U05842,31-03-2024,Basic,499,Canada,Laptop,13-05-2024,Active,174,2495
U05843,02-11-2025,Basic,499,Singapore,Laptop,08-11-2025,Active,229,2495
U05844,19-12-2024,Basic,499,Australia,Mobile,19-03-2025,Active,206,9980
U05845,25-11-2024,Basic,499,Australia,Mobile,05-01-2025,Active,210,4491
U05846,26-04-2025,Premium,999,Singapore,Laptop,25-09-2025,Active,89,1998
U05847,03-03-2025,Enterprise,1999,Canada,Laptop,25-05-2025,Churned,122,15992
U05848,27-07-2025,Premium,999,USA,Laptop,26-10-2025,Churned,191,23976
U05849,18-03-2024,Basic,499,Canada,Laptop,07-08-2024,Churned,217,4990
U05850,29-08-2025,Premium,999,Singapore,Mobile,14-02-2026,Active,130,10989
U05851,10-06-2024,Premium,999,Germany,Laptop,20-11-2024,Active,237,5994
U05852,30-07-2025,Premium,999,USA,Tablet,17-11-2025,Churned,88,5994
U05853,10-02-2025,Basic,499,Germany,Mobile,10-07-2025,Active,248,9481
U05854,25-05-2024,Basic,499,India,Laptop,05-10-2024,Active,91,4491
U05855,01-01-2024,Basic,499,Australia,Mobile,24-01-2024,Active,92,9481
U05856,11-05-2024,Basic,499,USA,Tablet,01-08-2024,Active,125,5489
U05857,10-07-2025,Basic,499,Singapore,Laptop,31-08-2025,Active,177,9980
U05858,19-01-2025,Premium,999,India,Laptop,26-06-2025,Active,77,13986
U05859,13-05-2024,Premium,999,Germany,Laptop,19-05-2024,Active,74,1998
U05860,24-05-2024,Basic,499,India,Mobile,16-07-2024,Churned,72,6986
U05861,23-06-2025,Basic,499,Germany,Mobile,11-08-2025,Active,119,2495
U05862,28-10-2025,Basic,499,Australia,Mobile,01-04-2026,Active,233,3493
U05863,03-06-2025,Basic,499,India,Laptop,07-11-2025,Active,21,7984
U05864,19-02-2024,Enterprise,1999,Germany,Laptop,11-08-2024,Active,64,3998
U05865,25-10-2024,Basic,499,Australia,Laptop,11-01-2025,Active,68,6986
U05866,25-02-2024,Premium,999,India,Mobile,05-08-2024,Active,159,6993
U05867,27-04-2025,Enterprise,1999,India,Tablet,07-06-2025,Active,180,5997
U05868,03-09-2024,Enterprise,1999,Singapore,Laptop,18-12-2024,Active,132,29985
U05869,10-04-2025,Basic,499,UK,Laptop,05-08-2025,Active,101,4990
U05870,01-11-2024,Basic,499,India,Tablet,25-12-2024,Churned,69,8483
U05871,04-12-2024,Premium,999,Australia,Mobile,25-01-2025,Active,96,23976
U05872,20-04-2024,Enterprise,1999,UK,Laptop,27-09-2024,Active,57,37981
U05873,29-07-2024,Basic,499,USA,Tablet,04-01-2025,Active,192,2495
U05874,12-09-2024,Basic,499,Australia,Tablet,04-10-2024,Churned,57,5988
U05875,12-03-2024,Basic,499,Singapore,Mobile,01-06-2024,Active,91,11976
U05876,20-04-2025,Basic,499,Singapore,Laptop,25-04-2025,Active,115,2495
U05877,15-01-2024,Basic,499,India,Tablet,12-02-2024,Active,86,10479
U05878,31-10-2024,Basic,499,Canada,Laptop,20-02-2025,Active,45,1996
U05879,29-07-2025,Enterprise,1999,Canada,Tablet,03-10-2025,Active,174,9995
U05880,15-08-2025,Basic,499,Canada,Tablet,12-01-2026,Active,77,998
U05881,01-12-2024,Premium,999,India,Mobile,28-02-2025,Churned,47,21978
U05882,22-08-2024,Premium,999,USA,Laptop,23-11-2024,Active,134,19980
U05883,18-04-2025,Premium,999,UK,Tablet,05-09-2025,Active,51,17982
U05884,26-07-2025,Premium,999,Germany,Laptop,14-01-2026,Active,232,22977
U05885,09-09-2025,Basic,499,Germany,Tablet,02-03-2026,Active,190,5489
U05886,09-03-2024,Premium,999,Australia,Laptop,19-05-2024,Active,85,12987
U05887,01-11-2024,Basic,499,India,Mobile,08-12-2024,Active,65,9481
U05888,21-09-2024,Basic,499,Singapore,Tablet,08-12-2024,Active,228,2495
U05889,22-06-2025,Basic,499,India,Mobile,15-09-2025,Active,70,7984
U05890,29-05-2025,Basic,499,Singapore,Mobile,30-10-2025,Active,180,5988
U05891,07-05-2024,Premium,999,Australia,Tablet,31-08-2024,Active,245,1998
U05892,26-11-2025,Premium,999,UK,Mobile,02-01-2026,Active,199,20979
U05893,11-05-2024,Enterprise,1999,UK,Tablet,26-05-2024,Active,209,45977
U05894,19-03-2024,Basic,499,Canada,Mobile,28-03-2024,Churned,217,10479
U05895,03-10-2024,Premium,999,Canada,Mobile,25-03-2025,Active,68,3996
U05896,14-08-2024,Premium,999,USA,Tablet,17-12-2024,Active,155,19980
U05897,30-03-2024,Basic,499,Canada,Laptop,01-08-2024,Active,87,2994
U05898,22-10-2024,Premium,999,Singapore,Mobile,11-04-2025,Active,228,6993
U05899,29-07-2025,Premium,999,UK,Tablet,05-12-2025,Active,91,2997
U05900,23-02-2024,Basic,499,India,Laptop,06-07-2024,Churned,244,8483
U05901,02-01-2025,Premium,999,Australia,Laptop,27-03-2025,Active,98,13986
U05902,23-03-2024,Premium,999,India,Tablet,20-08-2024,Active,233,9990
U05903,02-09-2024,Basic,499,Australia,Mobile,11-12-2024,Active,69,6986
U05904,15-12-2024,Basic,499,India,Mobile,15-01-2025,Active,183,6986
U05905,12-08-2024,Basic,499,UK,Laptop,30-09-2024,Active,52,2495
U05906,17-03-2024,Basic,499,Germany,Mobile,20-08-2024,Active,108,1497
U05907,24-03-2024,Enterprise,1999,Canada,Tablet,12-07-2024,Active,236,37981
U05908,15-11-2024,Basic,499,Germany,Laptop,23-02-2025,Active,153,7984
U05909,22-06-2025,Basic,499,Canada,Tablet,30-10-2025,Active,165,9980
U05910,21-07-2024,Basic,499,USA,Laptop,17-09-2024,Active,19,5988
U05911,04-10-2025,Basic,499,USA,Laptop,12-01-2026,Active,151,2994
U05912,30-07-2025,Premium,999,India,Mobile,03-09-2025,Active,65,999
U05913,09-05-2025,Basic,499,Canada,Mobile,12-05-2025,Active,33,7984
U05914,20-04-2024,Premium,999,USA,Laptop,27-08-2024,Active,225,13986
U05915,29-11-2025,Premium,999,USA,Laptop,02-03-2026,Churned,175,11988
U05916,05-01-2024,Basic,499,USA,Laptop,24-02-2024,Active,8,6986
U05917,03-03-2025,Basic,499,UK,Laptop,02-06-2025,Active,130,7485
U05918,27-09-2025,Premium,999,Singapore,Mobile,02-03-2026,Active,138,9990
U05919,02-01-2024,Premium,999,USA,Laptop,12-01-2024,Churned,60,23976
U05920,27-07-2024,Basic,499,USA,Tablet,14-10-2024,Active,201,8483
U05921,31-03-2025,Basic,499,Singapore,Laptop,07-07-2025,Active,57,11976
U05922,10-05-2024,Premium,999,India,Mobile,06-08-2024,Active,219,13986
U05923,24-07-2025,Basic,499,India,Tablet,28-07-2025,Active,67,8982
U05924,15-03-2025,Premium,999,Australia,Laptop,12-08-2025,Active,89,16983
U05925,22-05-2024,Premium,999,Australia,Mobile,13-07-2024,Active,240,20979
U05926,15-04-2024,Basic,499,Canada,Laptop,22-08-2024,Churned,200,1497
U05927,09-09-2025,Basic,499,Canada,Laptop,20-02-2026,Churned,105,6986
U05928,22-08-2024,Basic,499,USA,Tablet,27-01-2025,Active,82,7984
U05929,16-03-2024,Premium,999,UK,Laptop,08-06-2024,Active,153,16983
U05930,11-01-2024,Basic,499,Australia,Mobile,16-05-2024,Churned,161,998
U05931,14-11-2025,Premium,999,Canada,Laptop,22-11-2025,Active,218,7992
U05932,11-08-2024,Basic,499,Australia,Mobile,29-01-2025,Active,195,1996
U05933,08-06-2024,Premium,999,Canada,Tablet,11-07-2024,Active,221,22977
U05934,03-12-2024,Basic,499,India,Tablet,02-05-2025,Churned,166,5489
U05935,12-09-2024,Basic,499,Canada,Mobile,07-01-2025,Active,147,998
U05936,08-05-2024,Premium,999,Singapore,Tablet,01-08-2024,Active,43,9990
U05937,26-10-2024,Premium,999,Singapore,Tablet,04-03-2025,Active,96,5994
U05938,05-09-2025,Enterprise,1999,India,Tablet,12-01-2026,Active,235,11994
U05939,16-03-2024,Basic,499,Canada,Laptop,14-07-2024,Active,118,7984
U05940,11-08-2025,Basic,499,Canada,Laptop,02-09-2025,Active,109,5988
U05941,20-12-2024,Basic,499,Australia,Laptop,01-02-2025,Churned,250,2495
U05942,21-04-2024,Premium,999,Germany,Tablet,07-10-2024,Active,73,22977
U05943,25-01-2024,Premium,999,Singapore,Laptop,18-06-2024,Churned,83,17982
U05944,17-08-2025,Premium,999,Canada,Laptop,22-10-2025,Active,194,10989
U05945,23-02-2025,Premium,999,Germany,Laptop,25-04-2025,Active,240,17982
U05946,17-12-2024,Premium,999,Singapore,Mobile,26-12-2024,Active,186,18981
U05947,11-01-2025,Basic,499,USA,Mobile,05-05-2025,Active,136,3493
U05948,31-07-2025,Premium,999,Singapore,Mobile,02-11-2025,Churned,250,18981
U05949,27-01-2025,Premium,999,India,Mobile,25-06-2025,Churned,204,9990
U05950,14-10-2025,Basic,499,Australia,Mobile,11-11-2025,Active,148,5489
U05951,23-02-2025,Basic,499,USA,Mobile,10-07-2025,Active,15,7485
U05952,15-11-2025,Basic,499,Australia,Mobile,12-01-2026,Churned,242,10479
U05953,17-07-2025,Enterprise,1999,Singapore,Tablet,04-08-2025,Active,45,1999
U05954,24-09-2025,Basic,499,USA,Mobile,12-01-2026,Churned,61,7485
U05955,23-07-2024,Premium,999,Canada,Laptop,26-09-2024,Active,133,7992
U05956,06-03-2025,Basic,499,Australia,Mobile,01-04-2025,Active,153,10479
U05957,21-12-2024,Basic,499,Singapore,Mobile,26-04-2025,Churned,211,4990
U05958,26-08-2025,Basic,499,Singapore,Laptop,16-11-2025,Active,71,6487
U05959,25-07-2024,Premium,999,India,Tablet,28-09-2024,Active,190,19980
U05960,15-12-2024,Basic,499,Canada,Tablet,05-05-2025,Active,172,8982
U05961,03-09-2024,Premium,999,Canada,Tablet,03-12-2024,Active,137,16983
U05962,07-05-2024,Basic,499,Germany,Mobile,01-07-2024,Active,29,2495
U05963,08-03-2025,Premium,999,Singapore,Tablet,28-05-2025,Active,74,15984
U05964,19-02-2024,Premium,999,India,Mobile,01-07-2024,Active,18,9990
U05965,27-10-2024,Basic,499,Singapore,Tablet,01-04-2025,Churned,206,7485
U05966,14-01-2024,Basic,499,India,Laptop,11-06-2024,Active,176,998
U05967,02-08-2024,Basic,499,Singapore,Tablet,07-10-2024,Churned,105,7485
U05968,25-08-2024,Premium,999,Singapore,Tablet,06-11-2024,Active,67,12987
U05969,25-08-2024,Premium,999,UK,Mobile,03-09-2024,Active,146,19980
U05970,03-08-2024,Basic,499,India,Tablet,29-12-2024,Active,101,7984
U05971,12-08-2024,Basic,499,USA,Tablet,16-08-2024,Active,94,4990
U05972,08-07-2025,Premium,999,India,Mobile,22-08-2025,Active,96,20979
U05973,29-03-2024,Enterprise,1999,Germany,Laptop,09-04-2024,Active,55,23988
U05974,15-01-2024,Basic,499,Singapore,Mobile,11-06-2024,Active,77,1497
U05975,17-11-2024,Basic,499,Australia,Mobile,17-04-2025,Active,14,11976
U05976,22-05-2024,Basic,499,Canada,Laptop,14-09-2024,Active,178,6986
U05977,16-03-2025,Basic,499,Germany,Tablet,28-04-2025,Active,220,11976
U05978,23-11-2024,Premium,999,India,Tablet,14-01-2025,Churned,204,9990
U05979,05-08-2024,Basic,499,Germany,Laptop,04-12-2024,Churned,145,3493
U05980,20-10-2024,Basic,499,India,Tablet,09-12-2024,Active,10,8483
U05981,20-07-2024,Basic,499,Australia,Tablet,13-12-2024,Active,175,3493
U05982,01-12-2025,Premium,999,USA,Tablet,17-01-2026,Active,103,12987
U05983,19-06-2024,Premium,999,Germany,Mobile,17-09-2024,Active,243,9990
U05984,18-07-2025,Basic,499,Germany,Laptop,14-08-2025,Active,24,7984
U05985,27-02-2024,Basic,499,Canada,Mobile,10-06-2024,Churned,220,7485
U05986,30-08-2025,Basic,499,Germany,Mobile,17-02-2026,Active,148,8982
U05987,04-02-2024,Premium,999,UK,Laptop,15-03-2024,Active,140,14985
U05988,03-10-2024,Basic,499,Singapore,Mobile,20-11-2024,Active,65,10978
U05989,02-08-2024,Basic,499,India,Tablet,06-12-2024,Active,140,7984
U05990,20-10-2025,Basic,499,Canada,Laptop,18-02-2026,Active,174,2994
U05991,15-12-2024,Premium,999,UK,Tablet,02-02-2025,Active,241,12987
U05992,28-02-2025,Basic,499,Australia,Laptop,02-06-2025,Active,29,11477
U05993,19-11-2024,Basic,499,Australia,Laptop,04-01-2025,Active,95,7485
U05994,31-10-2024,Premium,999,Singapore,Laptop,13-03-2025,Churned,141,4995
U05995,22-05-2024,Premium,999,Australia,Mobile,24-10-2024,Active,151,1998
U05996,17-06-2025,Basic,499,UK,Tablet,14-07-2025,Active,214,1996
U05997,19-03-2025,Basic,499,India,Laptop,18-05-2025,Active,144,5988
U05998,15-04-2025,Basic,499,UK,Mobile,20-08-2025,Active,14,10479
U05999,07-11-2025,Basic,499,Germany,Mobile,24-03-2026,Churned,7,9980
U06000,31-05-2025,Premium,999,Canada,Laptop,28-10-2025,Churned,62,8991
U06001,02-03-2024,Basic,499,India,Mobile,11-07-2024,Active,248,6986
U06002,02-10-2025,Basic,499,Australia,Mobile,30-12-2025,Active,101,3493
U06003,30-07-2024,Premium,999,UK,Mobile,01-10-2024,Active,81,19980
U06004,12-10-2024,Premium,999,Singapore,Laptop,07-01-2025,Active,24,10989
U06005,26-04-2025,Premium,999,USA,Tablet,07-10-2025,Churned,39,12987
U06006,10-07-2025,Basic,499,Australia,Mobile,22-08-2025,Active,73,10978
U06007,20-04-2025,Basic,499,Canada,Mobile,02-09-2025,Active,196,10978
U06008,07-06-2025,Enterprise,1999,UK,Laptop,04-10-2025,Active,250,47976
U06009,03-03-2025,Premium,999,India,Mobile,28-04-2025,Active,166,15984
U06010,01-12-2025,Basic,499,Singapore,Laptop,11-02-2026,Active,125,8982
U06011,08-07-2024,Basic,499,Singapore,Tablet,26-08-2024,Active,240,1996
U06012,07-06-2024,Basic,499,USA,Tablet,18-08-2024,Active,28,11477
U06013,16-08-2024,Basic,499,USA,Laptop,17-08-2024,Active,226,6487
U06014,03-09-2024,Premium,999,UK,Laptop,28-09-2024,Active,238,16983
U06015,15-12-2024,Basic,499,UK,Tablet,03-05-2025,Active,161,2994
U06016,26-06-2025,Premium,999,India,Mobile,18-07-2025,Churned,71,999
U06017,21-12-2024,Basic,499,Canada,Laptop,31-01-2025,Active,134,2495
U06018,14-07-2024,Basic,499,Canada,Tablet,18-12-2024,Active,7,4990
U06019,13-07-2025,Enterprise,1999,Germany,Tablet,08-08-2025,Active,114,33983
U06020,23-03-2025,Premium,999,Singapore,Laptop,30-04-2025,Active,204,23976
U06021,02-03-2024,Basic,499,UK,Laptop,19-07-2024,Active,109,8982
U06022,26-10-2024,Enterprise,1999,Australia,Tablet,16-02-2025,Active,103,3998
U06023,20-06-2025,Premium,999,Germany,Mobile,04-08-2025,Churned,58,999
U06024,05-01-2025,Basic,499,Australia,Laptop,08-06-2025,Active,207,10479
U06025,08-02-2025,Basic,499,India,Laptop,04-04-2025,Churned,105,3493
U06026,26-07-2024,Basic,499,India,Laptop,10-10-2024,Churned,104,998
U06027,10-06-2024,Premium,999,USA,Mobile,19-07-2024,Churned,136,999
U06028,18-02-2025,Basic,499,Canada,Laptop,02-05-2025,Active,205,10978
U06029,07-08-2025,Basic,499,Australia,Mobile,08-10-2025,Active,70,10479
U06030,27-11-2025,Basic,499,India,Laptop,13-12-2025,Churned,187,11477
U06031,25-02-2025,Basic,499,Germany,Laptop,12-04-2025,Active,197,2495
U06032,06-01-2025,Premium,999,Germany,Tablet,22-03-2025,Active,197,999
U06033,05-12-2024,Basic,499,Germany,Laptop,12-03-2025,Churned,43,2994
U06034,18-03-2024,Premium,999,Germany,Laptop,19-03-2024,Active,135,9990
U06035,22-03-2024,Basic,499,Australia,Tablet,07-07-2024,Active,196,998
U06036,02-03-2024,Basic,499,Germany,Mobile,04-03-2024,Active,80,6986
U06037,14-10-2025,Basic,499,Germany,Tablet,01-04-2026,Active,90,3493
U06038,01-10-2025,Basic,499,UK,Laptop,07-01-2026,Churned,233,2495
U06039,15-03-2024,Enterprise,1999,Germany,Laptop,23-08-2024,Active,130,35982
U06040,23-11-2024,Enterprise,1999,India,Laptop,19-01-2025,Churned,222,9995
U06041,23-12-2024,Basic,499,USA,Tablet,16-06-2025,Active,75,2495
U06042,08-08-2025,Basic,499,Canada,Mobile,13-10-2025,Active,221,499
U06043,10-03-2024,Premium,999,Germany,Tablet,07-07-2024,Active,198,5994
U06044,18-01-2025,Basic,499,Australia,Tablet,06-07-2025,Active,11,5988
U06045,01-02-2024,Premium,999,UK,Mobile,26-02-2024,Active,69,17982
U06046,15-08-2024,Premium,999,UK,Laptop,21-12-2024,Active,200,2997
U06047,11-08-2025,Premium,999,Singapore,Tablet,28-08-2025,Active,48,18981
U06048,18-06-2024,Basic,499,Singapore,Mobile,03-08-2024,Active,45,499
U06049,03-06-2025,Enterprise,1999,USA,Mobile,22-06-2025,Churned,96,41979
U06050,05-06-2025,Basic,499,Singapore,Laptop,04-09-2025,Churned,40,1996
U06051,05-02-2025,Basic,499,Canada,Mobile,18-03-2025,Active,111,9980
U06052,08-12-2024,Enterprise,1999,USA,Tablet,23-12-2024,Churned,127,47976
U06053,19-05-2024,Basic,499,UK,Mobile,05-06-2024,Churned,64,9980
U06054,25-02-2024,Basic,499,Australia,Mobile,09-04-2024,Churned,98,998
U06055,13-05-2025,Basic,499,Germany,Mobile,21-06-2025,Active,206,3992
U06056,01-06-2025,Enterprise,1999,Canada,Tablet,22-11-2025,Active,219,15992
U06057,06-02-2025,Basic,499,USA,Tablet,06-07-2025,Active,156,4491
U06058,29-07-2025,Premium,999,India,Tablet,03-08-2025,Active,53,7992
U06059,24-02-2025,Premium,999,Australia,Mobile,09-05-2025,Churned,147,13986
U06060,11-05-2024,Basic,499,UK,Mobile,01-08-2024,Active,212,499
U06061,05-10-2024,Enterprise,1999,UK,Tablet,09-02-2025,Active,174,7996
U06062,29-01-2024,Premium,999,Canada,Laptop,02-03-2024,Active,238,6993
U06063,23-06-2024,Basic,499,UK,Laptop,25-10-2024,Active,69,4990
U06064,09-08-2025,Premium,999,India,Laptop,03-02-2026,Active,23,15984
U06065,14-09-2024,Premium,999,UK,Laptop,05-11-2024,Active,186,8991
U06066,24-06-2025,Premium,999,Canada,Laptop,03-09-2025,Active,239,16983
U06067,21-11-2025,Enterprise,1999,Germany,Laptop,24-03-2026,Active,80,17991
U06068,18-02-2025,Basic,499,Canada,Tablet,25-03-2025,Active,61,6487
U06069,29-02-2024,Premium,999,USA,Mobile,29-06-2024,Churned,72,3996
U06070,25-07-2025,Basic,499,USA,Tablet,14-11-2025,Active,137,9980
U06071,16-10-2025,Basic,499,Australia,Tablet,19-11-2025,Churned,207,8982
U06072,02-10-2025,Basic,499,India,Laptop,28-02-2026,Active,68,5988
U06073,19-01-2024,Basic,499,UK,Mobile,13-04-2024,Active,128,7485
U06074,16-03-2025,Basic,499,USA,Tablet,07-08-2025,Active,244,998
U06075,11-04-2024,Basic,499,UK,Mobile,23-08-2024,Active,22,7485
U06076,24-09-2024,Premium,999,Canada,Laptop,27-11-2024,Active,91,7992
U06077,01-10-2024,Basic,499,USA,Mobile,10-02-2025,Churned,63,9980
U06078,02-08-2024,Enterprise,1999,UK,Mobile,02-11-2024,Active,66,39980
U06079,10-02-2025,Basic,499,Germany,Tablet,10-05-2025,Active,53,2994
U06080,24-04-2025,Premium,999,UK,Tablet,02-05-2025,Active,28,2997
U06081,08-09-2025,Basic,499,Australia,Laptop,03-01-2026,Active,89,4491
U06082,25-07-2024,Premium,999,Singapore,Tablet,21-11-2024,Active,14,8991
U06083,22-09-2025,Basic,499,Germany,Laptop,18-01-2026,Churned,141,1497
U06084,08-01-2025,Premium,999,Canada,Mobile,05-04-2025,Active,152,15984
U06085,16-09-2025,Basic,499,Singapore,Tablet,25-09-2025,Active,174,3493
U06086,13-09-2024,Basic,499,Germany,Mobile,25-12-2024,Active,143,11976
U06087,22-02-2024,Basic,499,Australia,Tablet,08-05-2024,Active,212,1996
U06088,23-05-2025,Enterprise,1999,USA,Mobile,30-10-2025,Active,168,17991
U06089,30-04-2025,Premium,999,Germany,Tablet,27-05-2025,Churned,234,21978
U06090,02-06-2025,Basic,499,Canada,Tablet,20-06-2025,Active,178,11976
U06091,25-08-2025,Basic,499,Canada,Mobile,22-12-2025,Active,51,3992
U06092,11-11-2024,Premium,999,Canada,Tablet,18-01-2025,Active,142,10989
U06093,05-03-2025,Basic,499,Singapore,Laptop,12-04-2025,Churned,103,5489
U06094,12-06-2024,Basic,499,Singapore,Mobile,19-07-2024,Active,220,9481
U06095,19-06-2024,Premium,999,Germany,Laptop,26-11-2024,Active,169,17982
U06096,26-10-2025,Basic,499,Germany,Laptop,17-04-2026,Active,154,1497
U06097,27-01-2024,Premium,999,Germany,Laptop,24-07-2024,Active,94,21978
U06098,11-01-2025,Basic,499,USA,Laptop,27-01-2025,Active,185,4491
U06099,02-03-2025,Basic,499,Canada,Mobile,05-06-2025,Active,149,6487
U06100,19-05-2025,Premium,999,UK,Tablet,26-10-2025,Active,218,8991
U06101,07-04-2024,Basic,499,Australia,Laptop,09-04-2024,Active,20,11976
U06102,07-02-2024,Premium,999,Singapore,Mobile,19-02-2024,Active,43,7992
U06103,22-02-2024,Premium,999,Canada,Mobile,04-03-2024,Active,118,19980
